pID;block;trial;clicknumber;Variable;Literal;state;time
sat05;2; 8;10;4;0;0; 49,8931300
sat05;2; 8;11;4;0;1; 50,0763600
sat05;2; 8;12;5;1;0; 58,2421000
sat05;2; 8;13;5;1;1; 58,4414900
sat05;2; 8;14;4;1;0; 62,4074100
sat05;2; 8;15;4;1;1; 62,5907500
sat05;2; 8;16;3;1;0; 66,6399800
sat05;2; 8;17;3;1;1; 66,8566700
sat05;2; 8;18;5;1;0; 79,0375700
sat05;2; 8;19;5;1;1; 79,2208500
sat05;2; 8;20;5;0;0; 81,8703200
sat05;2; 9; 1;5;1;1;  7,2688060
sat05;2; 9; 2;4;0;1; 11,6679300
sat05;2; 9; 3;2;1;1; 15,4672300
sat05;2; 9; 4;3;0;1; 15,9338400
sat05;2; 9; 5;3;0;0; 18,3333200
sat05;2; 9; 6;3;1;1; 19,5830800
sat05;2;10; 1;5;1;1;  6,4663240
sat05;2;10; 2;4;0;1; 13,7483700
sat05;2;10; 3;3;1;1; 19,3640300
sat05;2;10; 4;2;0;1; 22,0468000
sat05;2;11; 1;4;1;1; 11,2820800
sat05;2;11; 2;5;1;1; 24,0297600
sat05;2;11; 3;1;1;1; 29,8452500
sat05;2;11; 4;2;1;1; 45,3423900
sat05;2;11; 5;3;1;1; 47,9085100
sat05;2;12; 1;5;0;1;  8,0660170
sat05;2;12; 2;2;0;1; 18,8638800
sat05;2;12; 3;1;0;1; 44,0591700
sat05;2;12; 4;4;1;1; 52,6581600
sat05;2;12; 5;3;0;1; 55,0735900
sat05;2;12; 6;2;1;0; 74,2034200
sat05;2;12; 7;2;1;1; 76,1863700
sat05;2;12; 8;3;1;0; 83,9182100
sat05;2;12; 9;3;1;1; 84,0848200
sat05;2;13; 1;4;1;1; 12,7447300
sat05;2;13; 2;1;0;1; 20,2100100
sat05;2;13; 3;2;1;1; 26,2255500
sat05;2;13; 4;3;1;1; 37,2900600
sat05;2;13; 5;5;1;1; 41,2561300
sat05;2;13; 6;1;1;0; 55,3532100
sat05;2;13; 7;1;1;1; 55,6032900
sat05;2;13; 8;1;0;0; 60,1524700
sat05;2;13; 9;1;0;1; 60,3690800
sat05;2;13;10;3;0;0; 72,4000800
sat05;2;13;11;3;0;1; 72,6666600
sat05;2;13;12;3;1;0; 79,9990100
sat05;2;13;13;3;1;1; 80,1819800
sat05;2;13;14;4;0;0; 81,0984000
sat05;2;13;15;4;0;1; 81,2651100
sat05;2;14; 1;1;1;1;  4,1068880
sat05;2;14; 2;5;0;1; 13,6385700
sat05;2;14; 3;4;0;1; 28,5191500
sat05;2;14; 4;3;1;1; 34,1846600
sat05;2;14; 5;2;1;1; 35,1012000
sat05;2;14; 6;5;1;0; 44,8660100
sat05;2;14; 7;5;1;1; 45,0658300
sat05;2;15; 1;1;0;1; 12,9655600
sat05;2;15; 2;5;1;1; 21,8638500
sat05;2;15; 3;2;1;1; 30,6455100
sat05;2;15; 4;4;1;1; 40,8101700
sat05;2;15; 5;4;0;0; 46,5590300
sat05;2;15; 6;4;0;1; 46,7256100
sat05;2;15; 7;3;0;1; 53,1245300
sat05;2;15; 8;5;0;0; 64,3057300
sat05;2;15; 9;5;0;1; 64,5556900
sat05;2;15;10;5;1;0; 67,5717800
sat05;2;15;11;5;1;1; 67,7550800
sat05;2;15;12;2;0;0; 75,8868700
sat05;2;15;13;2;0;1; 76,0868200
sat05;2;16; 1;4;1;1; 32,5806400
sat05;2;16; 2;1;0;1; 41,4790300
sat05;2;16; 3;2;1;1; 50,0606200
sat05;2;16; 4;3;0;1; 52,5935000
sat05;2;16; 5;1;1;0; 62,3416200
sat05;2;16; 6;1;1;1; 62,5247500
sat05;2;16; 7;5;0;1; 63,4247600
sat05;2;16; 8;5;0;0; 63,6080400
sat05;2;16; 9;5;0;1; 67,3406400
sat05;2;16;10;1;0;0; 73,6227600
sat05;2;16;11;1;0;1; 73,8061600
sat05;2;16;12;5;1;0; 87,7534600
sat05;2;16;13;5;1;1; 88,2033600
sat05;2;16;14;4;0;0; 89,8862900
sat05;2;16;15;4;0;1; 90,0695900
sat05;2;16;16;1;1;0; 95,0020100
sat05;2;16;17;1;1;1; 95,1853000
sat05;2;16;18;3;1;0; 96,7517100
sat05;2;16;19;3;1;1; 96,9349900
sat05;3; 1; 1;5;0;1; 12,5005600
sat05;3; 1; 2;1;0;1; 19,4493700
sat05;3; 1; 3;2;1;1; 41,4950500
sat05;3; 1; 4;4;0;1; 46,0107000
sat05;3; 1; 5;3;1;1; 51,6597900
sat05;3; 1; 6;2;0;0; 59,5081600
sat05;3; 1; 7;2;0;1; 59,7081900
sat05;3; 2; 1;1;1;1; 22,6099400
sat05;3; 2; 2;5;0;1; 45,7889200
sat05;3; 2; 3;2;1;1; 55,6203000
sat05;3; 2; 4;3;1;1; 65,8683600
sat05;3; 2; 5;4;1;1; 74,1001000
sat05;3; 2; 6;5;1;0; 98,5288300
sat05;3; 2; 7;5;1;1; 98,7452600
sat05;3; 2; 8;4;0;0;100,8615000
sat05;3; 2; 9;4;0;1;101,0782000
sat05;3; 2;10;2;0;0;102,9279000
sat05;3; 2;11;2;0;1;103,1113000
sat05;3; 3; 1;5;1;1;  4,8230290
sat05;3; 3; 2;1;1;1;  9,9553380
sat05;3; 3; 3;2;0;1; 12,4381000
sat05;3; 3; 4;4;1;1; 19,7367700
sat05;3; 3; 5;3;1;1; 20,6866800
sat05;3; 4; 1;5;0;1; 11,8226600
sat05;3; 4; 2;1;1;1; 36,0181100
sat05;3; 4; 3;3;0;1; 44,8664200
sat05;3; 4; 4;2;0;1; 47,3826100
sat05;3; 4; 5;4;0;1; 64,7293500
sat05;3; 4; 6;1;0;0; 73,9277800
sat05;3; 4; 7;1;0;1; 74,1108900
sat05;3; 4; 8;3;1;0; 80,9429900
sat05;3; 4; 9;3;1;1; 81,1262200
sat05;3; 4;10;5;1;0; 85,0422000
sat05;3; 4;11;5;1;1; 85,2420900
sat05;3; 4;12;2;1;0; 87,8415900
sat05;3; 4;13;2;1;1; 88,0249700
sat05;3; 4;14;4;1;0; 90,8410900
sat05;3; 4;15;4;1;1; 91,0244500
sat05;3; 4;16;4;1;0; 92,3407700
sat05;3; 4;17;4;0;1; 93,9071400
sat05;3; 4;18;2;0;0;102,1722000
sat05;3; 4;19;2;0;1;102,3389000
sat05;3; 4;20;4;1;0;105,4715000
sat05;3; 5; 1;1;0;1; 29,4746100
sat05;3; 5; 2;5;0;1; 50,4709200
sat05;3; 5; 3;3;1;1; 59,9023500
sat05;3; 5; 4;4;0;1; 66,0012400
sat05;3; 5; 5;2;1;1; 70,2836800
sat05;3; 5; 6;1;1;0; 79,2655000
sat05;3; 5; 7;1;1;1; 79,4319800
sat05;3; 5; 8;5;1;0; 83,0479000
sat05;3; 5; 9;5;1;1; 83,2312900
sat05;3; 5;10;4;1;0; 92,4129300
sat05;3; 5;11;4;1;1; 92,5961200
sat05;3; 6; 1;4;0;1;  8,2042920
sat05;3; 6; 2;5;1;1; 22,9014400
sat05;3; 6; 3;1;0;1; 26,3842800
sat05;3; 7; 1;5;1;1;  7,7494890
sat05;3; 7; 2;4;1;1; 15,3484800
sat05;3; 7; 3;1;1;1; 22,4800900
sat05;3; 7; 4;3;1;1; 30,3785900
sat05;3; 7; 5;1;0;0; 39,5433700
sat05;3; 7; 6;1;0;1; 40,9432100
sat05;3; 7; 7;2;0;1; 50,5580300
sat05;3; 7; 8;1;1;0; 56,5068400
sat05;3; 7; 9;1;1;1; 56,7734100
sat05;3; 7;10;5;0;0; 60,2894800
sat05;3; 7;11;5;0;1; 60,4895000
sat05;3; 7;12;5;1;0; 66,1549700
sat05;3; 7;13;5;1;1; 66,3717100
sat05;3; 8; 1;5;0;1; 15,1979700
sat05;3; 8; 2;1;0;1; 25,7793200
sat05;3; 8; 3;4;0;1; 33,2610900
sat05;3; 8; 4;3;0;1; 41,0097200
sat05;3; 8; 5;5;1;0; 47,9250300
sat05;3; 8; 6;5;1;1; 48,1416200
sat05;3; 8; 7;2;0;1; 52,0576300
sat05;3; 8; 8;4;1;0; 62,9222100
sat05;3; 8; 9;4;1;1; 63,0887400
sat05;3; 8;10;1;1;0; 66,5215500
sat05;3; 8;11;1;1;1; 66,6882200
sat05;3; 8;12;2;1;0; 71,9538400
sat05;3; 8;13;2;1;1; 72,2036300
sat05;3; 9; 1;4;0;1;  8,3527830
sat05;3; 9; 2;3;0;1; 13,7020100
sat05;3; 9; 3;5;0;1; 16,5695400
sat05;3;10; 1;5;0;1;  4,0075450
sat05;3;10; 2;4;1;1; 10,3065700
sat05;3;10; 3;1;0;1; 13,0225800
sat05;3;10; 4;3;0;1; 16,2886800
sat05;3;10; 5;2;0;1; 18,3050200
sat05;3;10; 6;2;1;0; 21,4543300
sat05;3;10; 7;2;1;1; 21,6710400
sat05;3;11; 1;1;0;1; 19,8473300
sat05;3;11; 2;4;0;1; 29,9121600
sat05;3;11; 3;3;0;1; 40,0101200
sat05;3;11; 4;2;1;1; 44,8925900
sat05;3;11; 5;5;0;1; 48,4752000
sat05;3;12; 1;1;1;1; 36,4244200
sat05;3;12; 2;2;1;1; 40,8402100
sat05;3;12; 3;3;1;1; 45,9893800
sat05;3;12; 4;5;0;1; 52,0381600
sat05;3;12; 5;4;0;1; 61,7529600
sat05;3;12; 6;1;0;0; 63,0193900
sat05;3;12; 7;1;0;1; 63,2026100
sat05;3;12; 8;4;1;0; 73,2507700
sat05;3;12; 9;4;1;1; 73,4674100
sat05;3;12;10;4;0;0; 81,9157600
sat05;3;12;11;4;0;1; 82,1490900
sat05;3;12;12;2;0;0; 85,4650800
sat05;3;12;13;2;0;1; 85,6317200
sat05;3;12;14;3;0;0; 94,8132000
sat05;3;12;15;3;0;1; 94,9965100
sat05;3;12;16;2;1;0;100,9792000
sat05;3;12;17;2;1;1;101,1621000
sat05;3;12;18;1;1;0;104,5781000
sat05;3;12;19;1;1;1;104,7947000
sat05;3;12;20;5;1;0;107,8774000
sat05;3;13; 1;1;1;1; 31,3374700
sat05;3;13; 2;2;0;1; 45,6014400
sat05;3;13; 3;3;0;1; 50,7005300
sat05;3;13; 4;5;1;1; 55,2163500
sat05;3;13; 5;4;1;1; 57,8161300
sat05;3;13; 6;2;1;0; 67,2140400
sat05;3;13; 7;2;1;1; 67,3973800
sat05;3;13; 8;3;1;0; 73,4628800
sat05;3;13; 9;3;1;1; 73,6629100
sat05;3;13;10;3;0;0; 77,6620900
sat05;3;13;11;3;0;1; 77,8787000
sat05;3;13;12;1;0;0; 88,6932000
sat05;3;13;13;1;0;1; 88,8766100
sat05;3;14; 1;1;1;1;  6,7188800
sat05;3;14; 2;4;1;1; 31,5475500
sat05;3;14; 3;5;1;1; 43,2118500
sat05;3;14; 4;2;1;1; 53,0100700
sat05;3;14; 5;3;1;1; 59,7254900
sat05;3;14; 6;3;0;0; 64,8411900
sat05;3;14; 7;3;0;1; 65,0244900
sat05;3;14; 8;1;0;0; 68,7737400
sat05;3;14; 9;1;0;1; 68,9403100
sat05;3;15; 1;1;0;1;  6,6275180
sat05;3;15; 2;2;1;1; 13,4593900
sat05;3;15; 3;5;1;1; 27,0067900
sat05;3;15; 4;4;0;1; 38,7877700
sat05;3;15; 5;3;1;1; 40,9206200
sat05;3;16; 1;3;0;1; 20,0147400
sat05;3;16; 2;1;1;1; 34,8617900
sat05;3;16; 3;5;0;1; 40,2275200
sat05;3;16; 4;2;1;1; 53,2417600
sat05;3;16; 5;4;1;1; 54,1914900
sat05;3;16; 6;3;1;0; 64,4897000
sat05;3;16; 7;3;1;1; 64,6895700
sat05;4; 1; 1;1;0;1;  6,1336440
sat05;4; 1; 2;4;0;1; 26,8631500
sat05;4; 1; 3;5;0;1; 34,3282000
sat05;4; 1; 4;3;0;1; 41,4936700
sat05;4; 1; 5;2;0;1; 49,9420700
sat05;4; 1; 6;3;1;0; 55,5409800
sat05;4; 1; 7;3;1;1; 55,7409400
sat05;4; 2; 1;1;0;1; 13,5455600
sat05;4; 2; 2;5;0;1; 37,8742100
sat05;4; 2; 3;5;1;0; 52,7214900
sat05;4; 2; 4;5;1;1; 52,9380100
sat05;4; 2; 5;2;1;1; 64,0025400
sat05;4; 2; 6;4;0;1; 68,9684100
sat05;4; 2; 7;5;0;0; 73,1508800
sat05;4; 2; 8;5;1;1; 79,5496900
sat05;4; 2; 9;3;0;1; 81,2493700
sat05;4; 2;10;5;0;0; 92,7805300
sat05;4; 2;11;5;0;1; 93,0137600
sat05;4; 2;12;5;1;0; 97,0462700
sat05;4; 2;13;5;1;1; 97,2463500
sat05;4; 2;14;2;0;0;105,6113000
sat05;4; 2;15;2;0;1;105,8114000
sat05;4; 2;16;2;1;0;107,8610000
sat05;4; 2;17;2;1;1;108,0776000
sat05;4; 2;18;4;1;0;108,8941000
sat05;4; 2;19;4;1;1;109,0941000
sat05;4; 3; 1;1;0;1;  8,2027130
sat05;4; 3; 2;2;1;1; 17,4009400
sat05;4; 3; 3;3;1;1; 18,5349500
sat05;4; 3; 4;5;0;1; 20,3336900
sat05;4; 4; 1;5;1;1; 17,5600100
sat05;4; 4; 2;4;0;1; 30,4409400
sat05;4; 4; 3;1;1;1; 53,7365900
sat05;4; 4; 4;2;1;1; 58,6854400
sat05;4; 4; 5;3;1;1; 63,6179800
sat05;4; 4; 6;3;0;0; 72,5828900
sat05;4; 4; 7;3;0;1; 72,7662200
sat05;4; 4; 8;4;1;0; 76,1821900
sat05;4; 4; 9;4;1;1; 76,3821700
sat05;4; 4;10;3;1;0; 78,9150100
sat05;4; 4;11;3;1;1; 79,0981400
sat05;4; 4;12;5;0;0; 85,5636400
sat05;4; 4;13;5;0;1; 85,7469500
sat05;4; 4;14;5;1;0; 88,6465500
sat05;4; 4;15;5;1;1; 88,8131000
sat05;4; 4;16;1;0;0; 92,6789800
sat05;4; 4;17;1;0;1; 92,8622800
sat05;4; 5; 1;5;0;1; 16,2772500
sat05;4; 5; 2;5;1;0; 27,1752200
sat05;4; 5; 3;5;1;1; 27,3751200
sat05;4; 5; 4;4;0;1; 36,6566800
sat05;4; 5; 5;1;1;1; 45,4217600
sat05;4; 5; 6;3;0;1; 56,3863900
sat05;4; 5; 7;2;1;1; 59,2191300
sat05;4; 5; 8;5;0;0; 68,5506700
sat05;4; 5; 9;5;0;1; 68,7340100
sat05;4; 5;10;2;0;0; 73,6830400
sat05;4; 5;11;2;0;1; 73,8830000
sat05;4; 5;12;3;1;0; 82,0980000
sat05;4; 5;13;3;1;1; 82,2813700
sat05;4; 5;14;3;0;0; 84,6309100
sat05;4; 5;15;3;0;1; 84,8318600
sat05;4; 5;16;5;1;0; 85,8140600
sat05;4; 5;17;5;1;1; 85,9973800
sat05;4; 6; 1;1;0;1;  5,7565610
sat05;4; 6; 2;5;0;1; 10,5723000
sat05;4; 6; 3;3;1;1; 26,8026300
sat05;4; 6; 4;2;0;1; 28,8355000
sat05;4; 7; 1;1;1;1;  5,2047650
sat05;4; 7; 2;3;0;1; 25,3010300
sat05;4; 7; 3;5;0;1; 30,0500500
sat05;4; 7; 4;2;0;1; 35,8324000
sat05;4; 7; 5;4;1;1; 43,2142500
sat05;4; 7; 6;2;1;0; 51,2959800
sat05;4; 7; 7;2;1;1; 51,4960100
sat05;4; 7; 8;3;1;0; 59,8276200
sat05;4; 7; 9;3;1;1; 59,9943200
sat05;4; 7;10;2;0;0; 60,3775300
sat05;4; 7;11;2;0;1; 60,5441600
sat05;4; 7;12;4;0;0; 64,1767700
sat05;4; 7;13;4;0;1; 64,3601200
sat05;4; 7;14;2;1;0; 65,4432700
sat05;4; 7;15;2;1;1; 65,6097700
sat05;4; 7;16;5;1;0; 71,0421900
sat05;4; 7;17;5;1;1; 71,2422600
sat05;4; 7;18;1;0;0; 74,1915900
sat05;4; 7;19;1;0;1; 74,3747700
sat05;4; 7;20;5;0;0; 77,2410800
sat05;4; 8; 1;2;0;1; 12,5658000
sat05;4; 8; 2;5;0;1; 18,6980400
sat05;4; 8; 3;4;1;1; 33,6285300
sat05;4; 8; 4;3;1;1; 48,1924900
sat05;4; 8; 5;2;1;0; 59,2901400
sat05;4; 8; 6;2;1;1; 59,5068700
sat05;4; 8; 7;1;0;1; 62,2230100
sat05;4; 8; 8;4;0;0; 65,7890200
sat05;4; 8; 9;4;0;1; 65,9722900
sat05;4; 8;10;2;0;0; 70,1047400
sat05;4; 8;11;2;0;1; 70,3049900
sat05;4; 8;12;3;0;0; 77,1535600
sat05;4; 8;13;3;0;1; 77,4034700
sat05;4; 8;14;5;1;0; 79,2364200
sat05;4; 8;15;5;1;1; 79,4364400
sat05;4; 9; 1;5;1;1;  3,8846890
sat05;4; 9; 2;1;1;1;  6,5007630
sat05;4; 9; 3;3;1;1;  8,2339020
sat05;4;10; 1;1;0;1;  9,5570910
sat05;4;10; 2;3;1;1; 16,2562000
sat05;4;10; 3;2;1;1; 22,8711500
sat05;4;10; 4;4;0;1; 24,8874700
sat05;4;11; 1;1;0;1; 10,6325500
sat05;4;11; 2;2;0;1; 32,4451000
sat05;4;11; 3;4;1;1; 49,6416900
sat05;4;11; 4;5;1;1; 57,9901800
sat05;4;11; 5;3;0;1; 60,5064000
sat05;4;11; 6;2;1;0; 71,2876600
sat05;4;11; 7;2;1;1; 71,4875000
sat05;4;12; 1;1;0;1; 13,7090200
sat05;4;12; 2;2;0;1; 38,6540900
sat05;4;12; 3;4;0;1; 47,9523900
sat05;4;12; 4;3;0;1; 52,6181300
sat05;4;12; 5;4;1;0; 62,2163700
sat05;4;12; 6;4;1;1; 62,3997000
sat05;4;12; 7;5;1;1; 68,8318000
sat05;4;12; 8;1;1;0; 72,5310800
sat05;4;12; 9;1;1;1; 72,7310300
sat05;4;12;10;5;0;0; 76,1304200
sat05;4;12;11;5;0;1; 76,3636900
sat05;4;13; 1;5;1;1; 15,6938200
sat05;4;13; 2;3;1;1; 43,9051400
sat05;4;13; 3;1;1;1; 52,0703000
sat05;4;13; 4;4;1;1; 54,8531100
sat05;4;13; 5;2;1;1; 63,8346600
sat05;4;13; 6;1;0;0; 73,1828500
sat05;4;13; 7;1;0;1; 73,3830600
sat05;4;13; 8;5;0;0; 77,3321700
sat05;4;13; 9;5;0;1; 77,5487200
sat05;4;13;10;1;1;0; 83,0313400
sat05;4;13;11;1;1;1; 83,2143300
sat05;4;13;12;5;1;0; 85,5971600
sat05;4;13;13;5;1;1; 85,7639100
sat05;4;13;14;3;0;0; 87,4968400
sat05;4;13;15;3;0;1; 87,6801600
sat05;4;14; 1;1;1;1; 27,3294800
sat05;4;14; 2;4;0;1; 30,2289700
sat05;4;14; 3;5;1;1; 42,1934200
sat05;4;14; 4;2;1;1; 44,5929300
sat05;4;15; 1;1;1;1;  6,8341750
sat05;4;15; 2;5;0;1; 15,3991800
sat05;4;15; 3;3;1;1; 34,9621000
sat05;4;15; 4;4;1;1; 40,8776700
sat05;4;15; 5;2;0;1; 43,5438500
sat05;4;16; 1;1;0;1;  6,6168670
sat05;4;16; 2;5;1;1; 14,6819800
sat05;4;16; 3;2;1;1; 23,3636200
sat05;4;16; 4;4;1;1; 29,2125100
sat05;4;16; 5;3;1;1; 33,9616400
sat05;4;16; 6;1;1;0; 40,1604600
sat05;4;16; 7;1;1;1; 40,3437300
sat05;4;16; 8;4;0;0; 45,8593200
sat05;4;16; 9;4;0;1; 46,0593000
sat05;4;16;10;4;1;0; 52,9246900
sat05;4;16;11;4;1;1; 53,0746500
sat05;4;16;12;3;0;0; 53,8410300
sat05;4;16;13;3;0;1; 54,0077800
sat05;4;16;14;3;1;0; 57,5404200
sat05;4;16;15;3;1;1; 58,4734800
sat05;4;16;16;5;0;0; 60,4231100
sat05;4;16;17;5;0;1; 60,6064800
sat05;4;16;18;1;0;0; 67,6051500
sat05;4;16;19;1;0;1; 67,8384400
sat06;1; 1; 1;1;1;1;  1,7780460
sat06;1; 1; 2;2;1;1;  2,1950840
sat06;1; 1; 3;5;1;1;  2,7611770
sat06;1; 1; 4;4;1;1;  3,2458650
sat06;1; 1; 5;3;0;1;  3,8299030
sat06;1; 2; 1;1;0;1;  1,0425030
sat06;1; 2; 2;3;1;1;  1,3596270
sat06;1; 2; 3;4;0;1;  1,7426530
sat06;1; 2; 4;5;0;1;  2,5757370
sat06;1; 2; 5;2;1;1;  3,1446610
sat06;1; 3; 1;1;1;1;  1,4536590
sat06;1; 3; 2;2;1;1;  1,8865280
sat06;1; 3; 3;4;0;1;  2,2531890
sat06;1; 3; 4;5;0;1;  2,7195050
sat06;1; 3; 5;3;1;1;  3,2193830
sat06;1; 4; 1;1;1;1;  1,2052230
sat06;1; 4; 2;3;1;1;  1,7219770
sat06;1; 4; 3;5;1;1;  2,1218640
sat06;1; 4; 4;2;1;1;  2,8054050
sat06;1; 4; 5;4;1;1;  3,3386310
sat06;1; 5; 1;1;0;1;  0,7310715
sat06;1; 5; 2;2;1;1;  1,2305220
sat06;1; 5; 3;4;1;1;  1,5307010
sat06;1; 5; 4;5;0;1;  1,9977340
sat06;1; 5; 5;3;0;1;  2,4973450
sat06;1; 6; 1;1;0;1;  0,9394073
sat06;1; 6; 2;4;0;1;  1,2224040
sat06;1; 6; 3;5;0;1;  1,6056980
sat06;1; 6; 4;3;1;1;  2,0220720
sat06;1; 6; 5;2;1;1;  2,4219890
sat06;1; 7; 1;2;1;1;  0,8896332
sat06;1; 7; 2;3;1;1;  1,1895980
sat06;1; 7; 3;5;1;1;  2,4244840
sat06;1; 7; 4;1;0;1;  2,8563080
sat06;1; 7; 5;1;1;0;  3,2225420
sat06;1; 7; 6;4;0;1;  3,8385390
sat06;1; 7; 7;1;1;1;  4,4388050
sat06;1; 7; 8;2;0;0; 13,0205200
sat06;1; 7; 9;2;0;1; 13,8534500
sat06;1; 8; 1;1;0;1;  0,8380661
sat06;1; 8; 2;2;1;1;  1,2887120
sat06;1; 8; 3;3;0;1;  1,7384260
sat06;1; 8; 4;5;0;1;  2,4882890
sat06;1; 8; 5;4;0;1;  2,8715970
sat06;1; 8; 6;2;0;0;  5,6376570
sat06;1; 8; 7;2;1;1;  9,0034480
sat06;1; 8; 8;2;0;0; 10,6198500
sat06;1; 8; 9;2;0;1; 10,9528900
sat06;1; 8;10;1;1;0; 15,2689600
sat06;1; 8;11;1;0;1; 23,2007100
sat06;1; 8;12;4;1;0; 26,0673000
sat06;1; 8;13;4;1;1; 26,8168600
sat06;1; 9; 1;2;0;1;  1,3751220
sat06;1; 9; 2;3;1;1;  1,7061390
sat06;1; 9; 3;5;1;1;  2,0891110
sat06;1; 9; 4;1;0;1;  2,9556500
sat06;1; 9; 5;4;0;1;  4,2216720
sat06;1; 9; 6;4;1;0;  6,4381480
sat06;1; 9; 7;4;0;1;  8,5376280
sat06;1; 9; 8;1;1;0; 11,0538800
sat06;1; 9; 9;1;1;1; 11,6538600
sat06;1; 9;10;3;0;0; 17,4532300
sat06;1; 9;11;3;0;1; 17,8190100
sat06;1; 9;12;1;0;0; 28,2177500
sat06;1; 9;13;1;0;1; 28,7838400
sat06;1; 9;14;4;1;0; 30,2668300
sat06;1; 9;15;4;1;1; 31,3163000
sat06;1; 9;16;4;0;0; 37,3655900
sat06;1; 9;17;4;0;1; 37,8322200
sat06;1; 9;18;1;1;0; 42,4976600
sat06;1; 9;19;1;1;1; 42,6976400
sat06;1; 9;20;2;1;0; 44,2637200
sat06;1;10; 1;1;0;1;  1,2486500
sat06;1;10; 2;2;1;1;  2,3482130
sat06;1;10; 3;4;1;1;  4,1648030
sat06;1;10; 4;3;1;1;  5,5810240
sat06;1;10; 5;5;0;1; 10,9965200
sat06;1;10; 6;4;0;0; 12,7299200
sat06;1;10; 7;4;0;1; 14,8958000
sat06;1;11; 1;1;1;1;  2,0690920
sat06;1;11; 2;2;1;1;  2,8186950
sat06;1;11; 3;4;0;1;  3,4516300
sat06;1;11; 4;3;1;1;  5,6677400
sat06;1;11; 5;5;1;1;  8,8844300
sat06;1;11; 6;4;1;0; 22,2981300
sat06;1;11; 7;4;1;1; 22,6483600
sat06;1;11; 8;3;0;0; 30,1134900
sat06;1;11; 9;3;0;1; 30,4968600
sat06;1;11;10;1;0;0; 36,5790200
sat06;1;11;11;1;0;1; 36,9457100
sat06;1;11;12;4;0;0; 40,2781900
sat06;1;11;13;4;0;1; 40,5614700
sat06;1;11;14;3;1;0; 45,4601700
sat06;1;11;15;3;1;1; 45,8605700
sat06;1;11;16;2;0;0; 49,5593500
sat06;1;11;17;2;0;1; 49,8099900
sat06;1;11;18;4;1;0; 51,0257600
sat06;1;11;19;4;1;1; 51,5588400
sat06;1;11;20;5;0;0; 57,3083100
sat06;1;12; 1;2;0;1;  1,5789030
sat06;1;12; 2;3;0;1;  1,9956820
sat06;1;12; 3;4;0;1;  2,5455170
sat06;1;12; 4;1;0;1;  3,5618670
sat06;1;12; 5;5;0;1;  5,1116710
sat06;1;12; 6;5;1;0;  9,0777130
sat06;1;12; 7;5;1;1;  9,5108110
sat06;1;12; 8;3;1;0; 14,7099500
sat06;1;12; 9;3;1;1; 14,9764500
sat06;1;12;10;1;1;0; 18,3087500
sat06;1;12;11;1;1;1; 18,5919300
sat06;1;12;12;4;1;0; 21,9751700
sat06;1;12;13;4;1;1; 22,5745800
sat06;1;13; 1;2;1;1;  1,0708540
sat06;1;13; 2;4;0;1;  1,4543380
sat06;1;13; 3;5;0;1;  2,0205920
sat06;1;13; 4;3;1;1;  4,9870910
sat06;1;14; 1;1;1;1;  1,1876980
sat06;1;14; 2;2;1;1;  1,6043470
sat06;1;14; 3;5;1;1;  2,0041500
sat06;1;14; 4;3;1;1;  2,7374040
sat06;1;14; 5;4;1;1;  5,6202620
sat06;1;14; 6;3;0;0; 10,2026800
sat06;1;14; 7;3;0;1; 10,5860400
sat06;1;14; 8;5;0;0; 13,2355300
sat06;1;14; 9;5;0;1; 13,4687800
sat06;1;14;10;2;0;0; 19,4509200
sat06;1;14;11;2;0;1; 19,6508900
sat06;1;14;12;3;1;0; 22,2832500
sat06;1;14;13;3;1;1; 22,5171800
sat06;1;14;14;4;0;0; 25,3665200
sat06;1;14;15;4;0;1; 25,5827300
sat06;1;14;16;2;1;0; 30,6987600
sat06;1;14;17;2;1;1; 30,8981600
sat06;1;14;18;1;0;0; 37,5143200
sat06;1;14;19;1;0;1; 37,8640700
sat06;1;15; 1;3;0;1;  1,2682420
sat06;1;15; 2;4;0;1;  1,6185380
sat06;1;15; 3;5;1;1;  2,0517270
sat06;1;15; 4;2;1;1;  3,1685330
sat06;1;15; 5;1;0;1;  3,8852010
sat06;1;15; 6;3;1;0; 15,6826100
sat06;1;15; 7;3;1;1; 15,9157500
sat06;1;15; 8;4;1;0; 16,9488100
sat06;1;15; 9;4;1;1; 17,3156400
sat06;1;16; 1;3;1;1;  1,9728470
sat06;1;16; 2;4;0;1;  2,3563770
sat06;1;16; 3;5;1;1;  2,7560350
sat06;1;16; 4;2;1;1;  3,7230450
sat06;1;16; 5;1;1;1;  4,8730160
sat06;1;16; 6;5;0;0;  8,2887800
sat06;1;16; 7;5;0;1;  8,7051390
sat06;1;16; 8;1;0;0; 12,5712300
sat06;1;16; 9;1;0;1; 12,7877300
sat06;2; 1; 1;2;1;1;  4,0420070
sat06;2; 1; 2;4;1;1;  5,6599200
sat06;2; 1; 3;5;1;1;  6,4083710
sat06;2; 1; 4;1;0;1;  9,4097750
sat06;2; 1; 5;3;0;1; 12,6424000
sat06;2; 1; 6;4;0;0; 16,9917800
sat06;2; 1; 7;4;1;1; 18,5923000
sat06;2; 1; 8;5;0;0; 20,9397400
sat06;2; 1; 9;5;0;1; 21,7899200
sat06;2; 1;10;4;0;0; 31,2390500
sat06;2; 1;11;4;0;1; 31,8711900
sat06;2; 1;12;2;0;0; 36,7361100
sat06;2; 1;13;2;0;1; 37,0690900
